feat_idx,file_name,file_path,class_name,label
193,class_1_carvin_dc-modern_2_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_dc-modern_2_2.wav,legato,1
194,class_1_carvin_dc-modern_2_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_dc-modern_2_3.wav,legato,1
195,class_1_carvin_dc-modern_3_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_dc-modern_3_1.wav,legato,1
196,class_1_carvin_dc-modern_3_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_dc-modern_3_2.wav,legato,1
197,class_1_carvin_dc-modern_3_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_dc-modern_3_3.wav,legato,1
198,class_1_carvin_plexiglass_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_plexiglass_1_1.wav,legato,1
199,class_1_carvin_plexiglass_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_plexiglass_1_2.wav,legato,1
200,class_1_carvin_plexiglass_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_plexiglass_1_3.wav,legato,1
201,class_1_carvin_plexiglass_2_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_plexiglass_2_1.wav,legato,1
202,class_1_carvin_plexiglass_2_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_plexiglass_2_2.wav,legato,1
203,class_1_carvin_plexiglass_2_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_plexiglass_2_3.wav,legato,1
204,class_1_carvin_plexiglass_3_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_plexiglass_3_1.wav,legato,1
205,class_1_carvin_plexiglass_3_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_plexiglass_3_2.wav,legato,1
206,class_1_carvin_plexiglass_3_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_plexiglass_3_3.wav,legato,1
207,class_1_carvin_sl100_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_sl100_1_1.wav,legato,1
208,class_1_carvin_sl100_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_sl100_1_2.wav,legato,1
209,class_1_carvin_sl100_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_sl100_1_3.wav,legato,1
210,class_1_carvin_sl100_2_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_sl100_2_1.wav,legato,1
211,class_1_carvin_sl100_2_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_sl100_2_2.wav,legato,1
212,class_1_carvin_sl100_2_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_sl100_2_3.wav,legato,1
213,class_1_carvin_sl100_3_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_sl100_3_1.wav,legato,1
214,class_1_carvin_sl100_3_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_sl100_3_2.wav,legato,1
215,class_1_carvin_sl100_3_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_carvin_sl100_3_3.wav,legato,1
216,class_1_palm-bay_dc-modern_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_dc-modern_1_1.wav,legato,1
217,class_1_palm-bay_dc-modern_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_dc-modern_1_2.wav,legato,1
218,class_1_palm-bay_dc-modern_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_dc-modern_1_3.wav,legato,1
219,class_1_palm-bay_dc-modern_2_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_dc-modern_2_1.wav,legato,1
220,class_1_palm-bay_dc-modern_2_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_dc-modern_2_2.wav,legato,1
221,class_1_palm-bay_dc-modern_2_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_dc-modern_2_3.wav,legato,1
222,class_1_palm-bay_dc-modern_3_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_dc-modern_3_1.wav,legato,1
223,class_1_palm-bay_dc-modern_3_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_dc-modern_3_2.wav,legato,1
224,class_1_palm-bay_dc-modern_3_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_dc-modern_3_3.wav,legato,1
225,class_1_palm-bay_plexiglass_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_plexiglass_1_1.wav,legato,1
226,class_1_palm-bay_plexiglass_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_plexiglass_1_2.wav,legato,1
227,class_1_palm-bay_plexiglass_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_plexiglass_1_3.wav,legato,1
228,class_1_palm-bay_plexiglass_2_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_plexiglass_2_1.wav,legato,1
229,class_1_palm-bay_plexiglass_2_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_plexiglass_2_2.wav,legato,1
230,class_1_palm-bay_plexiglass_2_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_plexiglass_2_3.wav,legato,1
231,class_1_palm-bay_plexiglass_3_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_plexiglass_3_1.wav,legato,1
232,class_1_palm-bay_plexiglass_3_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_plexiglass_3_2.wav,legato,1
233,class_1_palm-bay_plexiglass_3_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_plexiglass_3_3.wav,legato,1
234,class_1_palm-bay_sl100_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_sl100_1_1.wav,legato,1
235,class_1_palm-bay_sl100_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_sl100_1_2.wav,legato,1
236,class_1_palm-bay_sl100_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_sl100_1_3.wav,legato,1
237,class_1_palm-bay_sl100_2_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_sl100_2_1.wav,legato,1
238,class_1_palm-bay_sl100_2_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_sl100_2_2.wav,legato,1
239,class_1_palm-bay_sl100_2_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_sl100_2_3.wav,legato,1
240,class_1_palm-bay_sl100_3_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_sl100_3_1.wav,legato,1
241,class_1_palm-bay_sl100_3_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_sl100_3_2.wav,legato,1
242,class_1_palm-bay_sl100_3_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_palm-bay_sl100_3_3.wav,legato,1
243,class_1_rwg_dc-modern_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_dc-modern_1_1.wav,legato,1
244,class_1_rwg_dc-modern_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_dc-modern_1_2.wav,legato,1
245,class_1_rwg_dc-modern_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_dc-modern_1_3.wav,legato,1
246,class_1_rwg_dc-modern_2_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_dc-modern_2_1.wav,legato,1
247,class_1_rwg_dc-modern_2_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_dc-modern_2_2.wav,legato,1
248,class_1_rwg_dc-modern_2_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_dc-modern_2_3.wav,legato,1
249,class_1_rwg_dc-modern_3_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_dc-modern_3_1.wav,legato,1
250,class_1_rwg_dc-modern_3_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_dc-modern_3_2.wav,legato,1
251,class_1_rwg_dc-modern_3_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_dc-modern_3_3.wav,legato,1
252,class_1_rwg_plexiglass_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_plexiglass_1_1.wav,legato,1
253,class_1_rwg_plexiglass_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_plexiglass_1_2.wav,legato,1
254,class_1_rwg_plexiglass_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_plexiglass_1_3.wav,legato,1
255,class_1_rwg_plexiglass_2_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_plexiglass_2_1.wav,legato,1
256,class_1_rwg_plexiglass_2_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_plexiglass_2_2.wav,legato,1
257,class_1_rwg_plexiglass_2_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_plexiglass_2_3.wav,legato,1
258,class_1_rwg_plexiglass_3_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_plexiglass_3_1.wav,legato,1
259,class_1_rwg_plexiglass_3_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_plexiglass_3_2.wav,legato,1
260,class_1_rwg_plexiglass_3_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_plexiglass_3_3.wav,legato,1
261,class_1_rwg_sl100_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_sl100_1_1.wav,legato,1
262,class_1_rwg_sl100_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_sl100_1_2.wav,legato,1
263,class_1_rwg_sl100_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_sl100_1_3.wav,legato,1
264,class_1_rwg_sl100_2_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_sl100_2_1.wav,legato,1
265,class_1_rwg_sl100_2_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_sl100_2_2.wav,legato,1
266,class_1_rwg_sl100_2_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_sl100_2_3.wav,legato,1
267,class_1_rwg_sl100_3_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_sl100_3_1.wav,legato,1
268,class_1_rwg_sl100_3_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_sl100_3_2.wav,legato,1
269,class_1_rwg_sl100_3_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/legato/class_1_rwg_sl100_3_3.wav,legato,1
270,class_6_carvin_dc-modern_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/pull off/class_6_carvin_dc-modern_1_1.wav,pull off,6
271,class_6_carvin_dc-modern_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/pull off/class_6_carvin_dc-modern_1_2.wav,pull off,6
272,class_6_carvin_dc-modern_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/pull off/class_6_carvin_dc-modern_1_3.wav,pull off,6
273,class_6_carvin_dc-modern_1_4.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/pull off/class_6_carvin_dc-modern_1_4.wav,pull off,6
274,class_6_carvin_dc-modern_1_5.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/pull off/class_6_carvin_dc-modern_1_5.wav,pull off,6
275,class_6_carvin_dc-modern_1_6.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/pull off/class_6_carvin_dc-modern_1_6.wav,pull off,6
276,class_6_carvin_plexiglass_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/pull off/class_6_carvin_plexiglass_1_1.wav,pull off,6
277,class_6_carvin_plexiglass_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/pull off/class_6_carvin_plexiglass_1_2.wav,pull off,6
278,class_6_carvin_plexiglass_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/pull off/class_6_carvin_plexiglass_1_3.wav,pull off,6
279,class_6_carvin_plexiglass_1_4.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/pull off/class_6_carvin_plexiglass_1_4.wav,pull off,6
280,class_6_carvin_plexiglass_1_5.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/pull off/class_6_carvin_plexiglass_1_5.wav,pull off,6
281,class_6_carvin_plexiglass_1_6.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/pull off/class_6_carvin_plexiglass_1_6.wav,pull off,6
282,class_6_carvin_sl100_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/pull off/class_6_carvin_sl100_1_1.wav,pull off,6
283,class_6_carvin_sl100_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/pull off/class_6_carvin_sl100_1_2.wav,pull off,6
284,class_6_carvin_sl100_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/pull off/class_6_carvin_sl100_1_3.wav,pull off,6
285,class_6_carvin_sl100_1_4.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/pull off/class_6_carvin_sl100_1_4.wav,pull off,6
286,class_6_carvin_sl100_1_5.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/pull off/class_6_carvin_sl100_1_5.wav,pull off,6
287,class_6_carvin_sl100_1_6.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/pull off/class_6_carvin_sl100_1_6.wav,pull off,6
288,class_6_palm-bay_dc-modern_1_1.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/pull off/class_6_palm-bay_dc-modern_1_1.wav,pull off,6
289,class_6_palm-bay_dc-modern_1_2.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/pull off/class_6_palm-bay_dc-modern_1_2.wav,pull off,6
290,class_6_palm-bay_dc-modern_1_3.wav,/Users/juansantiago/Desktop/MIT Classes 2023-2027/Spring 2026/6.S955/FinalProject/6.S955_project/guitar_style_dataset/magcil-guitar_style_dataset-eb27d7b/data/wav/pull off/class_6_palm-bay_dc-modern_1_3.wav,pull off,6
